22.08527946472168	1857.327880859375
34.14495849609375	25.28023338317871
34.14495849609375	25.28023338317871
34.74045944213867	26.11643409729004
34.74045944213867	26.11643409729004
50.398887634277344	41.814064025878906
204.23471069335938	1609.7431640625
482.81182861328125	2064.248291015625
688.02734375	1399.8702392578125
1354.3197021484375	2089.788818359375
1426.2864990234375	808.6519775390625
1438.3277587890625	1284.8419189453125
1467.2828369140625	1062.579345703125
1484.853759765625	1241.1378173828125
1537.9610595703125	847.8377685546875
1563.58349609375	1288.4676513671875
1563.58349609375	1288.4676513671875
1627.8497314453125	1866.001953125
1627.8497314453125	1866.001953125
1631.8115234375	1215.8741455078125
1638.9359130859375	1221.3564453125
1641.3472900390625	1217.334228515625
1644.9798583984375	269.20660400390625
1649.70263671875	1237.580322265625
1650.24169921875	1228.989990234375
1673.6676025390625	877.7052612304688
1677.69189453125	1255.494384765625
1689.54345703125	1818.4486083984375
1823.948486328125	1911.2232666015625
1831.1751708984375	1911.452880859375
1837.547119140625	1910.7550048828125
1867.385498046875	230.32766723632812
1882.894287109375	1748.82275390625
1944.6748046875	1683.17919921875
1976.197998046875	1123.2318115234375
2086.527099609375	1828.848876953125
2090.911376953125	1252.1090087890625
2097.737548828125	1322.68603515625
2125.61962890625	1370.6103515625
2130.880859375	335.783203125
2130.880859375	335.783203125
2158.13720703125	1894.219970703125
2170.389404296875	1895.07470703125
2206.560791015625	1872.125732421875
2229.0244140625	1835.7198486328125
2300.513671875	2174.843017578125
2374.355224609375	737.967529296875
2573.43701171875	1821.4776611328125
2713.952880859375	1569.8983154296875
2767.825439453125	1525.3831787109375
2767.825439453125	1525.3831787109375
3336.50537109375	2169.2626953125
3614.181884765625	1865.2723388671875
3832.997314453125	1867.86669921875
3839.127685546875	1928.605712890625
3847.877197265625	1996.2818603515625
