22.915971755981445	1976.097900390625
34.12706756591797	25.301193237304688
34.12706756591797	25.301193237304688
34.68348693847656	26.057165145874023
34.68348693847656	26.057165145874023
50.536827087402344	41.879722595214844
205.85775756835938	1605.8253173828125
3306.2001953125	1886.8330078125
1024.775146484375	1236.48876953125
3327.049560546875	1921.3912353515625
2447.1640625	730.5274658203125
1346.65185546875	1200.6395263671875
1389.160400390625	989.9681396484375
1391.162353515625	1165.133056640625
1587.15771484375	796.103271484375
1448.0555419921875	1220.848388671875
1448.0555419921875	1220.848388671875
1436.9122314453125	1790.87353515625
1436.9122314453125	1790.87353515625
1520.7281494140625	1160.0062255859375
1526.331298828125	1165.4163818359375
1529.25634765625	1161.961181640625
1774.880615234375	261.5486145019531
1532.8780517578125	1183.12060546875
1534.9647216796875	1174.8905029296875
1684.194580078125	839.8167724609375
1553.5811767578125	1204.217529296875
1494.1444091796875	1754.3895263671875
1609.89306640625	1866.6707763671875
1616.513427734375	1868.08447265625
1622.584716796875	1868.5865478515625
1982.41796875	230.5959930419922
1679.7872314453125	1716.2841796875
1751.5926513671875	1662.694580078125
1875.493408203125	1116.4083251953125
1865.153076171875	1829.2657470703125
1989.1612548828125	1262.091064453125
1992.953125	1333.7271728515625
2016.674072265625	1384.320068359375
2254.373046875	344.59796142578125
2254.373046875	344.59796142578125
1932.774169921875	1906.1746826171875
1945.46337890625	1909.5093994140625
1982.8427734375	1892.74560546875
2008.316650390625	1860.5003662109375
2351.578125	2169.57373046875
2467.0224609375	793.3906860351562
2397.25537109375	1908.8167724609375
2689.824951171875	1552.5335693359375
2748.484130859375	1507.07275390625
2748.484130859375	1507.07275390625
3362.767333984375	2155.65283203125
3623.940673828125	1799.634521484375
3832.50537109375	1864.76953125
3839.08056640625	1925.7645263671875
3846.898681640625	2089.28125
